Sale Order No,Shipping Package Code,Shipping Package Status,Shipping Provider,Shipping Courier,AWB No,Return Delivery Date,RTO Reason,Created,Channel Created,Return Manifest Code,Return Manifest Status,Return Manifest Created By,Return Manifest Created At,Reshipment Action,Channel,Putaway No,Putaway Status,Putaway By,Putaway Date,Dispatch Facility,Return Facility
S258031595,XBFN2024-2550411,RETURN_EXPECTED,DELHIVERY,,195042102660850,2024-08-23 22:05:09,,2024-08-19 15:03:06,2024-08-19 15:03:06,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S258033195,XBFN2024-2550415,RETURN_EXPECTED,DELHIVERY,,195042102674780,2024-09-02 17:28:04,,2024-08-27 18:11:16,2024-08-27 18:11:16,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S258033321,XBFN2024-2550417,RETURN_EXPECTED,DELHIVERY,,195042102675266,2024-08-26 22:02:08,,2024-08-23 18:16:03,2024-08-23 18:16:03,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S258033678,XBFN2024-2550418,RETURN_EXPECTED,DELHIVERY,,195042102678884,2024-08-26 22:02:08,,2024-08-24 14:23:13,2024-08-24 14:23:13,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
52508757-177e-404c-afb0-5051c9bc5a68,XBFN2024-2550434,RETURN_EXPECTED,flipkartlogistics,,MYSC1098974866,,,2024-08-26 01:26:34,2024-08-26 01:26:34,,,,,,MY_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
S258039406,XBFN2024-2550436,RETURN_EXPECTED,XPRESSBEES,,13670421813190,,,2024-08-23 18:16:05,2024-08-23 18:16:05,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
332063291536741100,XBFN2024-2550464,RETURN_EXPECTED,E-Kart Logistics,,FMPC3966132576,,,2024-08-23 08:25:09,2024-08-23 08:25:09,,,,,,FK_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
332062924544390100,XBFN2024-2550470,RETURN_EXPECTED,E-Kart Logistics,,FMPP2500487792,,,2024-08-25 12:38:56,2024-08-25 12:38:56,,,,,,FK_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
332065777971021100,XBFN2024-2550485,RETURN_EXPECTED,E-Kart Logistics,,FMPC3969868513,,,2024-08-23 16:29:56,2024-08-23 16:29:56,,,,,,FK_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
S258050147,XBFN2024-2550493,RETURN_EXPECTED,DELHIVERY,,195042102821544,2024-08-26 22:02:17,,2024-08-23 18:16:09,2024-08-23 18:16:09,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S258051991,XBFN2024-2550502,RETURN_EXPECTED,DELHIVERY,,195042102833035,2024-09-03 13:30:16,,2024-08-31 18:06:43,2024-08-31 18:06:43,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
432066113053853100,XBFN2024-2550504,RETURN_EXPECTED,E-Kart Logistics,,FMPC3970044640,2024-09-04 00:30:40,,2024-08-25 12:38:56,2024-08-25 12:38:56,,,,,,FK_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
17238081963941856595,XBFN2024-2550516,RETURN_EXPECTED,delhivery_jio,,115761130763484,,,2024-08-23 20:44:22,2024-08-23 20:44:22,,,,,,JIOMART3P_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
17238084974941574842,XBFN2024-2550522,RETURN_EXPECTED,xpressbees_jio,,14591742542443,,,2024-08-26 20:35:57,2024-08-26 20:35:57,,,,,,JIOMART3P_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
S258057107,XBFN2024-2550524,RETURN_EXPECTED,XPRESSBEES,,13670421822709,,,2024-08-28 18:10:07,2024-08-28 18:10:07,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S258058500,XBFN2024-2550528,RETURN_EXPECTED,DELHIVERY,,195042102878233,2024-08-28 13:52:10,,2024-08-24 14:25:37,2024-08-24 14:25:37,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S258062492,XBFN2024-2550540,RETURN_EXPECTED,XPRESSBEES,,13670421826348,,,2024-08-26 22:03:02,2024-08-26 22:03:02,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
17238165183631943417,XBFN2024-2550556,RETURN_EXPECTED,delhivery_jio,,115761130795846,,,2024-08-21 08:43:27,2024-08-21 08:43:27,,,,,,JIOMART3P_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
S258071338,XBFN2024-2550563,RETURN_EXPECTED,XPRESSBEES,,13670421832367,,,2024-08-26 18:04:17,2024-08-26 18:04:17,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S258071512,XBFN2024-2550565,RETURN_EXPECTED,XPRESSBEES,,13670421832482,,,2024-08-26 18:04:17,2024-08-26 18:04:17,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
17238195642921650294,XBFN2024-2550569,RETURN_EXPECTED,delhivery_jio,,115761130760710,,,2024-08-26 16:46:41,2024-08-26 16:46:41,,,,,,JIOMART3P_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
332067599092124100,XBFN2024-2550576,RETURN_EXPECTED,E-Kart Logistics,,10394727044,2024-08-30 00:27:13,,2024-08-21 12:22:53,2024-08-21 12:22:53,,,,,,FK_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
S258075397,XBFN2024-2550578,RETURN_EXPECTED,DELHIVERY,,195042103032480,2024-09-02 17:29:04,,2024-08-27 18:13:09,2024-08-27 18:13:09,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
332067688544648100,XBFN2024-2550581,RETURN_EXPECTED,E-Kart Logistics,,FMPC3970074271,2024-09-01 00:43:28,,2024-08-23 00:18:13,2024-08-23 00:18:13,,,,,,FK_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
NYK-223013700-4646880-1-1,XBFN2024-2550598,RETURN_EXPECTED,Nykaa Fashion surface,,23794381140801,,,2024-08-24 00:58:14,2024-08-24 00:58:14,,,,,,NYM_API_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
332067981763430100,XBFN2024-2550600,RETURN_EXPECTED,E-Kart Logistics,,FMPC3970067308,,,2024-08-22 20:39:54,2024-08-22 20:39:54,,,,,,FK_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
332068027467614100,XBFN2024-2550605,RETURN_EXPECTED,E-Kart Logistics,,FMPC3969924373,,,2024-08-20 12:53:44,2024-08-20 12:53:44,,,,,,FK_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
17238259334421192423,XBFN2024-2550612,RETURN_EXPECTED,xpressbees_jio,,14591742545044,,,2024-08-25 20:38:08,2024-08-25 20:38:08,,,,,,JIOMART3P_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
S258088622,XBFN2024-2550628,RETURN_EXPECTED,XPRESSBEES,,13670421845154,,,2024-08-26 18:04:26,2024-08-26 18:04:26,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S258089704,XBFN2024-2550631,RETURN_EXPECTED,XPRESSBEES,,13670421846010,,,2024-08-26 18:04:27,2024-08-26 18:04:27,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S258094036,XBFN2024-2550647,RETURN_EXPECTED,DELHIVERY,,195042103125392,2024-08-28 13:53:07,,2024-08-23 18:17:08,2024-08-23 18:17:08,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
1f42156b-b754-47ab-84aa-efc2368fbca8,XBFN2024-2550654,RETURN_EXPECTED,flipkartlogistics,,MYSC1098976753,,,2024-08-23 02:40:23,2024-08-23 02:40:23,,,,,,MY_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
S258107319,XBFN2024-2550700,RETURN_EXPECTED,DELHIVERY,,195042103252302,2024-08-30 13:36:05,,2024-08-28 18:12:06,2024-08-28 18:12:06,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
17238412211921977106,XBFN2024-2550711,RETURN_EXPECTED,delhivery_jio,,115761130787995,,,2024-08-19 16:41:51,2024-08-19 16:41:51,,,,,,JIOMART3P_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
17238624038791506829,XBFN2024-2550736,RETURN_EXPECTED,ecom_jio,,10408785179,,,2024-08-22 12:41:37,2024-08-22 12:41:37,,,,,,JIOMART3P_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
5cafb707-02f4-47eb-bee8-d30d1368e42f,XBFN2024-2550739,RETURN_EXPECTED,flipkartlogistics,,MYSC1098977124,,,2024-08-22 17:24:57,2024-08-22 17:24:57,,,,,,MY_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
332071849438613100,XBFN2024-2550741,RETURN_EXPECTED,E-Kart Logistics,,FMPC3968377313,,,2024-08-29 12:23:48,2024-08-29 12:23:48,,,,,,FK_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
17238666651521349924,XBFN2024-2550751,RETURN_EXPECTED,xpressbees_jio,,14591742545827,,,2024-08-20 08:45:38,2024-08-20 08:45:38,,,,,,JIOMART3P_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
332072181721269100,XBFN2024-2550752,RETURN_EXPECTED,E-Kart Logistics,,FMPP2500646635,,,2024-08-21 12:22:57,2024-08-21 12:22:57,,,,,,FK_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
S258121131,XBFN2024-2550761,RETURN_EXPECTED,DELHIVERY,,195042103452476,2024-08-29 13:37:14,,2024-08-26 18:06:13,2024-08-26 18:06:13,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
432072344517109400,XBFN2024-2550767,RETURN_EXPECTED,E-Kart Logistics,,FMPC3967472234,,,2024-08-25 20:33:31,2024-08-25 20:33:31,,,,,,FK_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
d786ed4d-d503-4cc9-b0d0-ee59e96fb19c,XBFN2024-2550770,RETURN_EXPECTED,ecomexpress,,10393979156,,,2024-08-21 13:12:29,2024-08-21 13:12:29,,,,,,MY_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
S258125679,XBFN2024-2550786,RETURN_EXPECTED,XPRESSBEES,,13670421871707,,,2024-08-26 18:06:20,2024-08-26 18:06:20,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S258129173,XBFN2024-2550802,RETURN_EXPECTED,DELHIVERY,,195042103524031,2024-08-28 13:55:08,,2024-08-27 18:14:19,2024-08-27 18:14:19,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S258130674,XBFN2024-2550807,RETURN_EXPECTED,DELHIVERY,,195042103537983,2024-08-28 13:55:09,,2024-08-26 18:06:25,2024-08-26 18:06:25,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
432064712699901100,XBFN2024-2550809,RETURN_EXPECTED,E-Kart Logistics,,FMPC3968016947,2024-09-01 00:43:28,,2024-08-22 16:54:17,2024-08-22 16:54:17,,,,,,FK_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
S258133691,XBFN2024-2550819,RETURN_EXPECTED,DELHIVERY,,195042103596971,,,2024-09-03 17:36:10,2024-09-03 17:36:10,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
17238833209111642900,XBFN2024-2550851,RETURN_EXPECTED,delhivery_jio,,115761130949570,,,2024-08-27 00:55:26,2024-08-27 00:55:26,,,,,,JIOMART3P_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
17238834806941369832,XBFN2024-2550853,RETURN_EXPECTED,xpressbees_jio,,14591742554897,,,2024-08-26 20:36:40,2024-08-26 20:36:40,,,,,,JIOMART3P_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
86014fee-50a5-4e7c-b7be-a1ec752def93,XBFN2024-2550864,RETURN_EXPECTED,flipkartlogistics,,MYSC1099169565,,,2024-08-19 12:46:32,2024-08-19 12:46:32,,,,,,MY_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
332074168849857100,XBFN2024-2550870,RETURN_EXPECTED,E-Kart Logistics,,FMPC3970126618,2024-09-02 00:43:23,,2024-08-23 04:37:05,2024-08-23 04:37:05,,,,,,FK_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
S258152671,XBFN2024-2550874,RETURN_EXPECTED,DELHIVERY,,195042103774126,2024-08-28 13:56:05,,2024-08-24 14:30:32,2024-08-24 14:30:32,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S258153666,XBFN2024-2550876,RETURN_EXPECTED,DELHIVERY,,195042103780603,2024-08-28 13:56:05,,2024-08-26 18:08:04,2024-08-26 18:08:04,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
432074351095060100,XBFN2024-2550883,RETURN_EXPECTED,E-Kart Logistics,,FMPP2500608134,2024-08-30 00:27:14,,2024-08-21 00:23:17,2024-08-21 00:23:17,,,,,,FK_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
f0b76657-3c89-40d7-a4a0-a83d2968cebc,XBFN2024-2550899,RETURN_EXPECTED,flipkartlogistics,,MYSC1099168721,,,2024-08-22 21:35:26,2024-08-22 21:35:26,,,,,,MY_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
S258161376,XBFN2024-2550905,RETURN_EXPECTED,XPRESSBEES,,13670421887204,,,2024-08-21 18:24:20,2024-08-21 18:24:20,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S258161530,XBFN2024-2550906,RETURN_EXPECTED,DELHIVERY,,195042103861335,2024-08-31 13:48:06,,2024-08-27 18:16:07,2024-08-27 18:16:07,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S258165979,XBFN2024-2550920,RETURN_EXPECTED,DELHIVERY,,195042103889453,2024-08-28 13:56:09,,2024-08-23 18:19:17,2024-08-23 18:19:17,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
f37e678a-a8a8-4b86-be9a-486d515483fa,XBFN2024-2550928,RETURN_EXPECTED,ATS,ATS,627380618917,2024-08-31 17:59:50,REJECT,2024-08-25 10:01:03,2024-08-23 19:40:50,,,,,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
332075223208748100,XBFN2024-2550942,RETURN_EXPECTED,E-Kart Logistics,,FMPC3974300354,,,2024-08-23 20:16:08,2024-08-23 20:16:08,,,,,,FK_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
332075299586598100,XBFN2024-2550945,RETURN_EXPECTED,E-Kart Logistics,,FMPC3974447803,2024-09-04 00:30:43,,2024-08-25 12:38:58,2024-08-25 12:38:58,,,,,,FK_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
S258174270,XBFN2024-2550949,RETURN_EXPECTED,DELHIVERY,,195042103932735,2024-09-02 17:33:02,,2024-08-30 17:52:16,2024-08-30 17:52:16,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S258176737,XBFN2024-2550964,RETURN_EXPECTED,DELHIVERY,,195042103962603,2024-09-02 17:33:04,,2024-08-28 18:14:16,2024-08-28 18:14:16,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
NYK-223124885-0038136-1-1,XBFN2024-2550969,RETURN_EXPECTED,Nykaa Fashion surface,,23794381165183,,,2024-08-21 00:40:05,2024-08-21 00:40:05,,,,,,NYM_API_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
S258180041,XBFN2024-2550977,RETURN_EXPECTED,XPRESSBEES,,13670421898224,,,2024-08-26 18:08:14,2024-08-26 18:08:14,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S258181590,XBFN2024-2550982,RETURN_EXPECTED,XPRESSBEES,,13670421899164,,,2024-08-23 14:30:17,2024-08-23 14:30:17,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S258183044,XBFN2024-2550989,RETURN_EXPECTED,DELHIVERY,,195042103996601,2024-08-31 13:48:16,,2024-08-27 02:02:06,2024-08-27 02:02:06,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
332075765260198100,XBFN2024-2550990,RETURN_EXPECTED,E-Kart Logistics,,FMPC3974378752,2024-09-02 00:43:24,,2024-08-23 20:16:08,2024-08-23 20:16:08,,,,,,FK_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
S258186508,XBFN2024-2551006,RETURN_EXPECTED,DELHIVERY,,195042104015103,2024-08-30 13:38:02,,2024-08-28 18:14:20,2024-08-28 18:14:20,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
NYK-21688077-6863368-1-2,XBFN2024-2551023,RETURN_EXPECTED,Nykaa Fashion surface,,23794376443473,,,2024-08-27 08:17:08,2024-08-27 08:17:08,,,,,,NYF_API_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
S258192982,XBFN2024-2551028,RETURN_EXPECTED,DELHIVERY,,195042104049182,,,2024-09-02 17:33:11,2024-09-02 17:33:11,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S258193089,XBFN2024-2551029,RETURN_EXPECTED,XPRESSBEES,,13670421906846,,,2024-08-27 18:18:03,2024-08-27 18:18:03,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
432076518117585100,XBFN2024-2551048,RETURN_EXPECTED,E-Kart Logistics,,FMPC3970043396,2024-09-04 00:30:43,,2024-08-25 12:38:58,2024-08-25 12:38:58,,,,,,FK_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
S258203037,XBFN2024-2551063,RETURN_EXPECTED,DELHIVERY,,195042104123684,2024-08-29 13:41:10,,2024-08-27 18:18:07,2024-08-27 18:18:07,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S258203286,XBFN2024-2551065,RETURN_EXPECTED,XPRESSBEES,,13670421914818,,,2024-09-04 17:22:21,2024-09-04 17:22:21,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S258205831,XBFN2024-2551072,RETURN_EXPECTED,XPRESSBEES,,13670421917251,,,2024-08-21 18:27:03,2024-08-21 18:27:03,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S258225588,XBFN2024-2551138,RETURN_EXPECTED,DELHIVERY,,195042104258891,2024-09-02 17:34:08,,2024-08-31 18:15:33,2024-08-31 18:15:33,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S258228489,XBFN2024-2551147,RETURN_EXPECTED,XPRESSBEES,,13670421937214,,,2024-08-26 18:10:26,2024-08-26 18:10:26,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
a9e50c9b-b438-4dce-a386-648d76f1d15f,XBFN2024-2551166,RETURN_EXPECTED,ECX,ATS,627420493313,,REJECT,2024-09-04 11:06:52,2024-08-24 16:46:33,,,,,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
S258235477,XBFN2024-2551181,RETURN_EXPECTED,DELHIVERY,,195042104359466,2024-09-02 17:34:11,,2024-08-28 18:17:03,2024-08-28 18:17:03,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
17239498017521767365,XBFN2024-2551193,RETURN_EXPECTED,xpressbees_jio,,14591742554800,,,2024-08-28 20:53:00,2024-08-28 20:53:00,,,,,,JIOMART3P_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
S258240955,XBFN2024-2551200,RETURN_EXPECTED,DELHIVERY,,195042104418023,,,2024-08-22 14:26:07,2024-08-22 14:26:07,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
17239558315891704560,XBFN2024-2551214,RETURN_EXPECTED,delhivery_jio,,115761130981221,,,2024-08-19 20:43:25,2024-08-19 20:43:25,,,,,,JIOMART3P_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
17239563653281568867,XBFN2024-2551216,RETURN_EXPECTED,xpressbees_jio,,14591742556932,,,2024-08-20 16:58:49,2024-08-20 16:58:49,,,,,,JIOMART3P_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
S258248242,XBFN2024-2551221,RETURN_EXPECTED,DELHIVERY,,195042104519991,2024-09-03 13:38:10,,2024-08-31 18:15:46,2024-08-31 18:15:46,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S258252482,XBFN2024-2551239,RETURN_EXPECTED,DELHIVERY,,195042104553856,2024-09-02 17:34:17,,2024-08-30 17:56:10,2024-08-30 17:56:10,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
17239607534461952554,XBFN2024-2551242,RETURN_EXPECTED,delhivery_jio,,115761131023814,,,2024-08-20 16:58:54,2024-08-20 16:58:54,,,,,,JIOMART3P_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
S258256566,XBFN2024-2551249,RETURN_EXPECTED,DELHIVERY,,195042104589593,2024-08-29 13:44:07,,2024-08-26 18:12:45,2024-08-26 18:12:45,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S258262203,XBFN2024-2551272,RETURN_EXPECTED,DELHIVERY,,195042104629095,2024-08-26 22:12:04,,2024-08-24 14:48:19,2024-08-24 14:48:19,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S258267586,XBFN2024-2551293,RETURN_EXPECTED,DELHIVERY,,195042104663690,2024-08-29 13:44:11,,2024-08-26 18:12:49,2024-08-26 18:12:49,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S258283382,XBFN2024-2551359,RETURN_EXPECTED,DELHIVERY,,195042104805753,,,2024-09-03 17:41:55,2024-09-03 17:41:55,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
d66ba424-de92-4b0b-adce-3b0471048088,XBFN2024-2551364,RETURN_EXPECTED,flipkartlogistics,,MYSC1099465244,,,2024-08-25 12:33:39,2024-08-25 12:33:39,,,,,,MY_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
S258289439,XBFN2024-2551386,RETURN_EXPECTED,XPRESSBEES,,13670421966501,,,2024-08-26 18:14:05,2024-08-26 18:14:05,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S258290829,XBFN2024-2551396,RETURN_EXPECTED,XPRESSBEES,,13670421967401,,,2024-08-27 18:22:15,2024-08-27 18:22:15,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S258291887,XBFN2024-2551402,RETURN_EXPECTED,XPRESSBEES,,13670421968019,,,2024-08-26 18:14:07,2024-08-26 18:14:07,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
95349a66-a2ed-4e17-bdf0-1f0d6d103a8c,XBFN2024-2551407,RETURN_EXPECTED,flipkartlogistics,,MYSC1099464695,,,2024-08-26 13:21:05,2024-08-26 13:21:05,,,,,,MY_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
S258294147,XBFN2024-2551414,RETURN_EXPECTED,XPRESSBEES,,13670421969468,,,2024-08-26 18:14:09,2024-08-26 18:14:09,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S258295123,XBFN2024-2551415,RETURN_EXPECTED,DELHIVERY,,195042104907135,2024-08-30 13:42:11,,2024-08-26 18:14:10,2024-08-26 18:14:10,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
432083710917482100,XBFN2024-2551435,RETURN_EXPECTED,E-Kart Logistics,,FMPC3974293584,2024-08-30 00:27:17,,2024-08-21 20:31:18,2024-08-21 20:31:18,,,,,,FK_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
432083879503961100,XBFN2024-2551449,RETURN_EXPECTED,E-Kart Logistics,,FMPC3974589876,2024-09-01 00:43:31,,2024-08-22 20:39:56,2024-08-22 20:39:56,,,,,,FK_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
17239860376741656206,XBFN2024-2551472,RETURN_EXPECTED,delhivery_jio,,115761131245854,,,2024-08-24 20:42:19,2024-08-24 20:42:19,,,,,,JIOMART3P_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
S258318158,XBFN2024-2551495,RETURN_EXPECTED,DELHIVERY,,195042105071156,2024-09-02 17:37:08,,2024-08-29 13:46:11,2024-08-29 13:46:11,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
0aafb37e-8d21-44ab-b981-540b9a07a106,XBFN2024-2551507,RETURN_EXPECTED,ATS,ATS,627368421539,2024-08-28 19:27:39,REJECT,2024-08-24 16:30:34,2024-08-21 07:13:22,,,,,,AMAZON_FLEX_API_BODYGLOVE_FARUKNAGAR,,,,,XB Farukhnagar,XB Farukhnagar
S258326973,XBFN2024-2551532,RETURN_EXPECTED,DELHIVERY,,195042105150105,2024-08-29 13:46:14,,2024-08-27 18:23:03,2024-08-27 18:23:03,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S258329301,XBFN2024-2551540,RETURN_EXPECTED,XPRESSBEES,,13670421994342,,,2024-09-02 17:37:13,2024-09-02 17:37:13,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
S258332011,XBFN2024-2551554,RETURN_EXPECTED,DELHIVERY,,195042105171993,2024-08-28 14:02:06,,2024-08-24 14:51:05,2024-08-24 14:51:05,,,,,,AJIO Dropship_Farukhnagar,,,,,XB Farukhnagar,XB Farukhnagar
NYK-223296049-6763673-1-1,XBFN2024-2551564,RETURN_EXPECTED,Nykaa Fashion surface,,23794381211140,,,2024-08-27 00:20:34,2024-08-27 00:20:34,,,,,,NYM_API_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
1991da95-a1b3-4dee-99eb-00312b7f1a29,XBFN2024-2551565,RETURN_EXPECTED,flipkartlogistics,,MYSC1099464703,,,2024-08-23 07:50:27,2024-08-23 07:50:27,,,,,,MY_BG_FRK,,,,,XB Farukhnagar,XB Farukhnagar
